"InvoiceNo","StockCode","Quantity","InvoiceDate","UnitPrice","CustomerID"
"545998","22585",12,"2011-03-08T14:35",1.25,13373
"545998","22956",18,"2011-03-08T14:35",2.1,13373
"545998","84380",12,"2011-03-08T14:35",1.25,13373
"545998","22839",1,"2011-03-08T14:35",14.95,13373
"545998","22840",4,"2011-03-08T14:35",7.95,13373
"545998","22838",1,"2011-03-08T14:35",14.95,13373
"545998","22841",2,"2011-03-08T14:35",7.95,13373
"C545997","21156",-6,"2011-03-08T14:35",1.95,12679
"C545997","22367",-8,"2011-03-08T14:35",1.95,12679
"C545997","22634",-1,"2011-03-08T14:35",9.95,12679
"545999","22178",36,"2011-03-08T14:44",1.25,13089
"545999","22030",12,"2011-03-08T14:44",0.42,13089
"545999","22026",12,"2011-03-08T14:44",0.42,13089
"545999","21773",12,"2011-03-08T14:44",1.25,13089
"545999","21755",6,"2011-03-08T14:44",5.95,13089
"545999","21557",6,"2011-03-08T14:44",2.95,13089
"545999","21507",12,"2011-03-08T14:44",0.42,13089
"545999","21447",24,"2011-03-08T14:44",1.25,13089
"545999","21446",12,"2011-03-08T14:44",1.25,13089
"545999","21175",12,"2011-03-08T14:44",2.55,13089
"545999","21166",12,"2011-03-08T14:44",2.08,13089
"545999","21165",12,"2011-03-08T14:44",1.69,13089
"545999","20727",10,"2011-03-08T14:44",1.65,13089
"545999","20726",10,"2011-03-08T14:44",1.65,13089
"545999","20724",10,"2011-03-08T14:44",0.85,13089
"545999","20723",10,"2011-03-08T14:44",0.85,13089
"545999","20719",10,"2011-03-08T14:44",0.85,13089
"545999","20685",4,"2011-03-08T14:44",7.95,13089
"545999","21135",16,"2011-03-08T14:44",1.69,13089
"545999","85062",12,"2011-03-08T14:44",1.65,13089
"545999","85170C",6,"2011-03-08T14:44",2.1,13089
"545999","85170D",6,"2011-03-08T14:44",2.1,13089
"545999","21172",12,"2011-03-08T14:44",1.45,13089
"545999","48194",4,"2011-03-08T14:44",7.95,13089
"545999","84510A",10,"2011-03-08T14:44",1.25,13089
"545999","21774",12,"2011-03-08T14:44",1.25,13089
"545999","22585",24,"2011-03-08T14:44",1.25,13089
"545999","21340",1,"2011-03-08T14:44",12.75,13089
"545999","22341",12,"2011-03-08T14:44",1.65,13089
"545999","15044C",6,"2011-03-08T14:44",2.95,13089
"545999","84992",24,"2011-03-08T14:44",0.55,13089
"545999","84978",36,"2011-03-08T14:44",1.06,13089
"545999","84970S",24,"2011-03-08T14:44",0.85,13089
"545999","84970L",24,"2011-03-08T14:44",0.95,13089
"545999","84406B",12,"2011-03-08T14:44",4.15,13089
"545999","82483",6,"2011-03-08T14:44",6.95,13089
"545999","82482",12,"2011-03-08T14:44",2.55,13089
"545999","85099B",10,"2011-03-08T14:44",1.95,13089
"545999","48138",4,"2011-03-08T14:44",7.95,13089
"545999","22964",6,"2011-03-08T14:44",2.1,13089
"545999","22961",12,"2011-03-08T14:44",1.45,13089
"545999","22948",24,"2011-03-08T14:44",0.85,13089
"545999","22919",12,"2011-03-08T14:44",0.65,13089
"545999","22796",4,"2011-03-08T14:44",9.95,13089
"545999","22772",12,"2011-03-08T14:44",1.25,13089
"545999","22771",24,"2011-03-08T14:44",1.25,13089
"545999","22766",8,"2011-03-08T14:44",2.95,13089
"545999","22776",2,"2011-03-08T14:44",9.95,13089
"545999","22715",12,"2011-03-08T14:44",0.42,13089
"545999","22692",4,"2011-03-08T14:44",7.95,13089
"545999","22666",6,"2011-03-08T14:44",2.95,13089
"545999","22662",10,"2011-03-08T14:44",1.65,13089
"545999","22661",10,"2011-03-08T14:44",0.85,13089
"545999","22630",12,"2011-03-08T14:44",1.95,13089
"545999","22629",12,"2011-03-08T14:44",1.95,13089
"545999","22488",12,"2011-03-08T14:44",1.65,13089
"545999","22382",10,"2011-03-08T14:44",1.65,13089
"545999","22962",12,"2011-03-08T14:44",0.85,13089
"546000","23126",4,"2011-03-08T14:47",4.95,13089
"546000","23128",4,"2011-03-08T14:47",4.95,13089
"546000","22982",12,"2011-03-08T14:47",1.25,13089
"546000","22979",12,"2011-03-08T14:47",1.45,13089
"546001","22423",16,"2011-03-08T15:03",10.95,13854
"546001","21340",8,"2011-03-08T15:03",9.95,13854
"546001","22777",4,"2011-03-08T15:03",8.5,13854
"546001","84879",24,"2011-03-08T15:03",1.69,13854
"546003","22691",2,"2011-03-08T15:07",7.95,16712
"546003","22501",3,"2011-03-08T15:07",9.95,16712
"546003","22502",3,"2011-03-08T15:07",5.95,16712
"546003","21700",1,"2011-03-08T15:07",0.85,16712
"546003","22398",1,"2011-03-08T15:07",1.25,16712
"546003","22853",3,"2011-03-08T15:07",3.25,16712
"546003","22567",3,"2011-03-08T15:07",1.25,16712
"546003","22961",6,"2011-03-08T15:07",1.45,16712
"546003","22678",2,"2011-03-08T15:07",1.25,16712
"546003","22905",3,"2011-03-08T15:07",2.95,16712
"546003","22553",1,"2011-03-08T15:07",1.65,16712
"546003","22984",12,"2011-03-08T15:07",0.42,16712
"546003","21509",12,"2011-03-08T15:07",0.42,16712
"546003","21507",12,"2011-03-08T15:07",0.42,16712
"546003","22498",1,"2011-03-08T15:07",5.95,16712
"546003","22895",3,"2011-03-08T15:07",2.95,16712
"546003","22900",3,"2011-03-08T15:07",2.95,16712
"546003","20725",3,"2011-03-08T15:07",1.65,16712
"546003","20727",3,"2011-03-08T15:07",1.65,16712
"546003","22520",3,"2011-03-08T15:07",0.85,16712
"546003","22522",3,"2011-03-08T15:07",0.85,16712
"546003","22521",3,"2011-03-08T15:07",0.85,16712
"546003","22523",3,"2011-03-08T15:07",0.85,16712
"546003","22517",2,"2011-03-08T15:07",2.1,16712
"546003","22514",3,"2011-03-08T15:07",2.1,16712
"546003","22517",2,"2011-03-08T15:07",2.1,16712
"546003","22515",3,"2011-03-08T15:07",2.1,16712
"546003","22189",1,"2011-03-08T15:07",3.95,16712
"546003","22955",3,"2011-03-08T15:07",2.1,16712
"546003","22631",2,"2011-03-08T15:07",1.95,16712
"546003","21561",2,"2011-03-08T15:07",2.55,16712
"546003","21558",3,"2011-03-08T15:07",2.55,16712
"546003","22721",3,"2011-03-08T15:07",4.95,16712
"546003","22636",3,"2011-03-08T15:07",8.5,16712
"546003","22845",2,"2011-03-08T15:07",6.35,16712
"546003","22844",2,"2011-03-08T15:07",8.5,16712
"546003","22425",3,"2011-03-08T15:07",4.95,16712
"546003","47566",3,"2011-03-08T15:07",4.95,16712
"546003","22088",3,"2011-03-08T15:07",2.95,16712
"546003","21200",6,"2011-03-08T15:07",1.65,16712
"546003","20725",1,"2011-03-08T15:07",1.65,16712
"546003","22970",6,"2011-03-08T15:07",2.55,16712
"546003","22396",1,"2011-03-08T15:07",1.25,16712
"546003","22400",1,"2011-03-08T15:07",1.25,16712
"546003","22399",1,"2011-03-08T15:07",1.25,16712
"546003","22398",2,"2011-03-08T15:07",1.25,16712
"546003","22402",1,"2011-03-08T15:07",1.25,16712
"546003","22555",1,"2011-03-08T15:07",1.65,16712
"546003","22659",1,"2011-03-08T15:07",1.95,16712
"546003","22630",1,"2011-03-08T15:07",1.95,16712
"546003","22631",1,"2011-03-08T15:07",1.95,16712
"546003","23049",1,"2011-03-08T15:07",8.25,16712
"546003","20914",1,"2011-03-08T15:07",2.95,16712
"546003","22897",1,"2011-03-08T15:07",1.45,16712
"546005","21524",2,"2011-03-08T15:17",7.95,14426
"546005","22692",2,"2011-03-08T15:17",7.95,14426
"546005","48184",10,"2011-03-08T15:17",6.75,14426
"546005","48138",2,"2011-03-08T15:17",7.95,14426
"546005","48185",2,"2011-03-08T15:17",7.95,14426
"546005","48187",2,"2011-03-08T15:17",7.95,14426
"546005","48194",2,"2011-03-08T15:17",7.95,14426
"546005","22722",4,"2011-03-08T15:17",3.95,14426
"546005","21154",10,"2011-03-08T15:17",1.25,14426
"546005","22720",3,"2011-03-08T15:17",4.95,14426
"546005","21469",6,"2011-03-08T15:17",3.75,14426
"546005","22989",6,"2011-03-08T15:17",3.25,14426
"546005","23126",4,"2011-03-08T15:17",4.95,14426
"546005","23127",4,"2011-03-08T15:17",4.95,14426
"546005","20967",4,"2011-03-08T15:17",3.75,14426
"546005","20971",12,"2011-03-08T15:17",1.25,14426
"546005","20969",4,"2011-03-08T15:17",3.75,14426
"546005","22271",6,"2011-03-08T15:17",2.95,14426
"546005","22569",4,"2011-03-08T15:17",3.75,14426
"546005","22570",4,"2011-03-08T15:17",3.75,14426
"546005","22566",12,"2011-03-08T15:17",0.85,14426
"546005","22274",6,"2011-03-08T15:17",2.95,14426
"546005","22967",6,"2011-03-08T15:17",2.95,14426
"546005","22957",6,"2011-03-08T15:17",2.95,14426
"546005","21460",6,"2011-03-08T15:17",1.95,14426
"546005","21459",6,"2011-03-08T15:17",1.95,14426
"546005","85206A",6,"2011-03-08T15:17",1.65,14426
"546005","22021",6,"2011-03-08T15:17",1.65,14426
"546005","22621",12,"2011-03-08T15:17",1.45,14426
"546005","85194L",12,"2011-03-08T15:17",0.85,14426
"546005","85194S",24,"2011-03-08T15:17",0.65,14426
"546005","35915B",6,"2011-03-08T15:17",1.65,14426
"546005","35915C",6,"2011-03-08T15:17",1.65,14426
"546005","22262",12,"2011-03-08T15:17",0.85,14426
"546005","22260",12,"2011-03-08T15:17",0.85,14426
"546005","22261",12,"2011-03-08T15:17",0.85,14426
"546005","22854",4,"2011-03-08T15:17",4.95,14426
"546005","22977",12,"2011-03-08T15:17",1.25,14426
"546005","22934",6,"2011-03-08T15:17",2.95,14426
"546005","22933",6,"2011-03-08T15:17",2.95,14426
"546005","84531B",6,"2011-03-08T15:17",0.39,14426
"546005","84531A",6,"2011-03-08T15:17",0.39,14426
"546005","21383",12,"2011-03-08T15:17",0.65,14426
"546005","22859",6,"2011-03-08T15:17",1.65,14426
"546005","22860",6,"2011-03-08T15:17",1.65,14426
"546005","22858",6,"2011-03-08T15:17",1.65,14426
"546005","22975",12,"2011-03-08T15:17",1.25,14426
"546005","21397",12,"2011-03-08T15:17",0.39,14426
"546005","22976",12,"2011-03-08T15:17",1.25,14426
"546005","22139",3,"2011-03-08T15:17",4.95,14426
"546005","22138",3,"2011-03-08T15:17",4.95,14426
"546005","22979",12,"2011-03-08T15:17",1.45,14426
"546005","22980",12,"2011-03-08T15:17",1.65,14426
"546006","22796",2,"2011-03-08T15:22",9.95,17639
"546006","22168",1,"2011-03-08T15:22",8.5,17639
"546006","22180",2,"2011-03-08T15:22",9.95,17639
"546006","21462",1,"2011-03-08T15:22",6.75,17639
"546006","21671",18,"2011-03-08T15:22",1.25,17639
"546006","21670",24,"2011-03-08T15:22",1.25,17639
"546006","21034",1,"2011-03-08T15:22",0.95,17639
"546009","82001S",24,"2011-03-08T15:45",3.39,16426
"546009","37423",48,"2011-03-08T15:45",0.39,16426
"546009","22372",4,"2011-03-08T15:45",4.25,16426
"546009","22371",1,"2011-03-08T15:45",4.25,16426
"546009","22376",4,"2011-03-08T15:45",4.25,16426
"546009","22375",6,"2011-03-08T15:45",4.25,16426
"546009","22374",4,"2011-03-08T15:45",4.25,16426
"546009","22168",6,"2011-03-08T15:45",8.5,16426
"546009","72128",36,"2011-03-08T15:45",0.64,16426
"546009","21868",18,"2011-03-08T15:45",1.25,16426
"546009","22171",6,"2011-03-08T15:45",8.5,16426
"546011","22970",72,"2011-03-08T16:31",2.1,17306
"546011","22616",864,"2011-03-08T16:31",0.25,17306
"546013","21034",1,"2011-03-08T16:38",0.95,16495
"546013","21584",4,"2011-03-08T16:38",1.65,16495
"546013","20828",1,"2011-03-08T16:38",2.55,16495
"546013","22759",12,"2011-03-08T16:38",1.65,16495
"546013","22669",5,"2011-03-08T16:38",2.95,16495
"546013","22740",48,"2011-03-08T16:38",0.85,16495
"546013","20983",24,"2011-03-08T16:38",0.85,16495
"546013","51014C",12,"2011-03-08T16:38",0.85,16495
"546013","51014A",12,"2011-03-08T16:38",0.85,16495
"546013","84978",6,"2011-03-08T16:38",1.25,16495
"546013","22319",1,"2011-03-08T16:38",0.65,16495
"546013","22988",12,"2011-03-08T16:38",1.25,16495
"546013","21624",1,"2011-03-08T16:38",5.95,16495
"546013","22086",1,"2011-03-08T16:38",2.95,16495
"546013","72800E",1,"2011-03-08T16:38",2.55,16495
"546013","20684",1,"2011-03-08T16:38",3.25,16495
"546013","21868",1,"2011-03-08T16:38",1.25,16495
"546013","22558",4,"2011-03-08T16:38",1.49,16495
"546013","22908",1,"2011-03-08T16:38",0.85,16495
"546013","21078",1,"2011-03-08T16:38",0.85,16495
"546013","21080",1,"2011-03-08T16:38",0.85,16495
"546013","21989",1,"2011-03-08T16:38",0.85,16495
"546013","22557",1,"2011-03-08T16:38",1.65,16495
"546013","22553",1,"2011-03-08T16:38",1.65,16495
"546013","22551",1,"2011-03-08T16:38",1.65,16495
"546013","22555",1,"2011-03-08T16:38",1.65,16495
"546013","21792",3,"2011-03-08T16:38",6.75,16495
"546013","22192",1,"2011-03-08T16:38",8.5,16495
"546013","21937",2,"2011-03-08T16:38",2.95,16495
"546013","21898",1,"2011-03-08T16:38",2.95,16495
"546013","21713",1,"2011-03-08T16:38",2.1,16495
"546013","22777",2,"2011-03-08T16:38",8.5,16495
"546014","22777",1,"2011-03-08T16:39",8.5,16495
"546015","85123A",12,"2011-03-08T16:48",2.95,14336
"546015","79337",96,"2011-03-08T16:48",0.38,14336
"546015","22457",6,"2011-03-08T16:48",2.95,14336
"546015","22595",24,"2011-03-08T16:48",0.85,14336
"546015","21232",12,"2011-03-08T16:48",1.25,14336
"546015","84946",12,"2011-03-08T16:48",1.25,14336
"546015","22469",12,"2011-03-08T16:48",1.65,14336
"546015","84992",24,"2011-03-08T16:48",0.55,14336
"546015","21212",48,"2011-03-08T16:48",0.55,14336
"546015","21324",6,"2011-03-08T16:48",2.95,14336
"546015","22464",12,"2011-03-08T16:48",1.65,14336
"546015","22465",12,"2011-03-08T16:48",1.65,14336
"546015","21733",6,"2011-03-08T16:48",2.95,14336
"546015","84970L",12,"2011-03-08T16:48",0.95,14336
"546015","84970S",12,"2011-03-08T16:48",0.85,14336
"546015","22969",12,"2011-03-08T16:48",1.45,14336
"546015","22637",4,"2011-03-08T16:48",2.55,14336
"546015","22644",12,"2011-03-08T16:48",1.45,14336
"546015","22175",6,"2011-03-08T16:48",2.95,14336
"546015","22176",6,"2011-03-08T16:48",2.95,14336
"546015","22960",12,"2011-03-08T16:48",3.75,14336
"546015","21381",12,"2011-03-08T16:48",1.69,14336
"546015","22508",4,"2011-03-08T16:48",3.75,14336
"546015","22317",6,"2011-03-08T16:48",2.95,14336
"546015","82482",6,"2011-03-08T16:48",2.55,14336
"546015","82580",12,"2011-03-08T16:48",0.55,14336
"546015","82581",12,"2011-03-08T16:48",0.55,14336
"546015","82578",12,"2011-03-08T16:48",0.55,14336
"546015","21174",12,"2011-03-08T16:48",2.08,14336
"546017","22423",4,"2011-03-08T17:23",12.75,14507
"546017","21591",14,"2011-03-08T17:23",1.25,14507
"546017","21928",4,"2011-03-08T17:23",1.95,14507
"546017","22663",4,"2011-03-08T17:23",1.95,14507
"546017","20751",2,"2011-03-08T17:23",2.1,14507
"546017","22411",10,"2011-03-08T17:23",1.95,14507
"546017","21929",3,"2011-03-08T17:23",1.95,14507
"546017","22296",12,"2011-03-08T17:23",1.65,14507
"546017","35961",12,"2011-03-08T17:23",0.85,14507
"546017","21386",24,"2011-03-08T17:23",0.85,14507
"546017","23187",6,"2011-03-08T17:23",1.25,14507
"546017","23186",6,"2011-03-08T17:23",1.25,14507
"546017","85123A",11,"2011-03-08T17:23",2.95,14507
"546017","22652",4,"2011-03-08T17:23",1.65,14507
"546017","22653",4,"2011-03-08T17:23",1.95,14507
"546017","22819",12,"2011-03-08T17:23",0.42,14507
"546017","22817",12,"2011-03-08T17:23",0.42,14507
"546017","21506",12,"2011-03-08T17:23",0.42,14507
"546017","22984",12,"2011-03-08T17:23",0.42,14507
"546017","21034",2,"2011-03-08T17:23",0.95,14507
"546017","22967",4,"2011-03-08T17:23",2.95,14507
"546017","22957",4,"2011-03-08T17:23",2.95,14507
"546017","21385",12,"2011-03-08T17:23",0.85,14507
"546017","35972",2,"2011-03-08T17:23",1.25,14507
"546017","35971",6,"2011-03-08T17:23",1.25,14507
"546017","21389",12,"2011-03-08T17:23",0.85,14507
"546017","22454",7,"2011-03-08T17:23",2.95,14507
"546017","22448",5,"2011-03-08T17:23",3.35,14507
"546019","23232",25,"2011-03-08T17:25",0.42,14507
"546019","85049F",1,"2011-03-08T17:25",1.25,14507
"546019","85049G",1,"2011-03-08T17:25",1.25,14507
"546019","22267",1,"2011-03-08T17:25",1.25,14507
"546019","22228",1,"2011-03-08T17:25",0.85,14507
"546019","22448",1,"2011-03-08T17:25",3.35,14507
"546019","22386",5,"2011-03-08T17:25",1.95,14507
"546019","22967",1,"2011-03-08T17:25",2.95,14507
"546019","21506",12,"2011-03-08T17:25",0.42,14507
"546019","85206A",1,"2011-03-08T17:25",1.65,14507
"546019","22021",1,"2011-03-08T17:25",1.65,14507
"C546022","23187",-6,"2011-03-08T17:28",1.25,14507
"C546022","23186",-6,"2011-03-08T17:28",1.25,14507
"546027","22367",8,"2011-03-09T08:09",1.95,12759
"546027","22045",25,"2011-03-09T08:09",0.42,12759
"546027","22382",10,"2011-03-09T08:09",1.65,12759
"546027","22613",12,"2011-03-09T08:09",0.85,12759
"546027","22629",12,"2011-03-09T08:09",1.95,12759
"546027","22964",6,"2011-03-09T08:09",2.1,12759
"546027","22197",12,"2011-03-09T08:09",0.85,12759
"546027","21733",6,"2011-03-09T08:09",2.95,12759
"546027","22131",6,"2011-03-09T08:09",1.95,12759
"546027","22804",6,"2011-03-09T08:09",2.95,12759
"546027","84992",24,"2011-03-09T08:09",0.55,12759
"546027","85123A",12,"2011-03-09T08:09",2.95,12759
"546027","22254",12,"2011-03-09T08:09",1.25,12759
"546027","22281",2,"2011-03-09T08:09",5.95,12759
"546027","85206A",6,"2011-03-09T08:09",1.65,12759
"546027","85093",12,"2011-03-09T08:09",1.25,12759
"546027","21121",24,"2011-03-09T08:09",1.25,12759
"546027","84997D",4,"2011-03-09T08:09",4.15,12759
"546027","22661",10,"2011-03-09T08:09",0.85,12759
"546027","22630",12,"2011-03-09T08:09",1.95,12759
"546027","22492",36,"2011-03-09T08:09",0.65,12759
"546027","22637",4,"2011-03-09T08:09",2.55,12759
"546027","22745",6,"2011-03-09T08:09",2.1,12759
"546027","22617",3,"2011-03-09T08:09",4.95,12759
"546027","22138",3,"2011-03-09T08:09",4.95,12759
"546027","20704",2,"2011-03-09T08:09",6.95,12759
"546027","POST",2,"2011-03-09T08:09",15.0,12759
"546028","23183",6,"2011-03-09T08:33",3.75,17049
"546028","23184",4,"2011-03-09T08:33",4.95,17049
"546028","23182",24,"2011-03-09T08:33",0.83,17049
"546028","21212",24,"2011-03-09T08:33",0.55,17049
"546028","85099B",10,"2011-03-09T08:33",1.95,17049
"546028","84992",24,"2011-03-09T08:33",0.55,17049
"546028","22655",2,"2011-03-09T08:33",125.0,17049
"546028","22168",2,"2011-03-09T08:33",8.5,17049
"546028","82483",2,"2011-03-09T08:33",6.95,17049
"546028","82486",2,"2011-03-09T08:33",8.95,17049
"546028","22199",4,"2011-03-09T08:33",4.25,17049
"546028","22207",4,"2011-03-09T08:33",4.25,17049
"546028","84050",6,"2011-03-09T08:33",1.65,17049
"546028","22203",4,"2011-03-09T08:33",3.75,17049
"546028","22134",12,"2011-03-09T08:33",0.42,17049
"546028","20754",6,"2011-03-09T08:33",2.1,17049
"546028","23180",4,"2011-03-09T08:33",4.95,17049
"546028","23181",2,"2011-03-09T08:33",8.25,17049
"546028","22193",2,"2011-03-09T08:33",8.5,17049
"546028","23179",6,"2011-03-09T08:33",2.89,17049
"546028","21922",4,"2011-03-09T08:33",7.95,17049
"546028","20685",2,"2011-03-09T08:33",7.95,17049
"546028","21523",2,"2011-03-09T08:33",7.95,17049
"546028","85123A",24,"2011-03-09T08:33",2.95,17049
"546028","21955",2,"2011-03-09T08:33",7.95,17049
"546028","22660",2,"2011-03-09T08:33",7.95,17049
"546028","22690",2,"2011-03-09T08:33",7.95,17049
"546028","22692",2,"2011-03-09T08:33",7.95,17049
"546028","48194",2,"2011-03-09T08:33",7.95,17049
"546028","48187",2,"2011-03-09T08:33",7.95,17049
"546028","85014B",3,"2011-03-09T08:33",5.95,17049
"546028","15056P",3,"2011-03-09T08:33",5.95,17049
"546028","22721",3,"2011-03-09T08:33",4.95,17049
"546028","22720",3,"2011-03-09T08:33",4.95,17049
"546028","22997",24,"2011-03-09T08:33",0.42,17049
"546028","22995",24,"2011-03-09T08:33",0.42,17049
"546028","22993",12,"2011-03-09T08:33",1.25,17049
"546028","23006",24,"2011-03-09T08:33",0.42,17049
"546028","23185",12,"2011-03-09T08:33",1.25,17049
"546028","23186",12,"2011-03-09T08:33",1.25,17049
"546029","22698",6,"2011-03-09T08:59",2.95,15206
"546030","22652",10,"2011-03-09T08:59",1.65,14013
"546030","22651",12,"2011-03-09T08:59",0.85,14013
"546030","85176",12,"2011-03-09T08:59",0.85,14013
"546030","85177",12,"2011-03-09T08:59",0.85,14013
"546030","85178",12,"2011-03-09T08:59",1.25,14013
"546030","22961",12,"2011-03-09T08:59",1.45,14013
"546030","21929",10,"2011-03-09T08:59",1.95,14013
"546030","20711",10,"2011-03-09T08:59",1.95,14013
"546031","82482",6,"2011-03-09T09:11",2.55,13267
"546031","21707",8,"2011-03-09T09:11",4.95,13267
"546031","21706",4,"2011-03-09T09:11",4.95,13267
"546031","22178",12,"2011-03-09T09:11",1.25,13267
"546031","84978",12,"2011-03-09T09:11",1.25,13267
"546031","79321",8,"2011-03-09T09:11",5.75,13267
"546031","22728",4,"2011-03-09T09:11",3.75,13267
"546031","22726",4,"2011-03-09T09:11",3.75,13267
"546031","84755",32,"2011-03-09T09:11",0.65,13267
"546032","84949",6,"2011-03-09T09:11",1.65,13267
"546032","21916",24,"2011-03-09T09:11",0.42,13267
"546032","84879",8,"2011-03-09T09:11",1.69,13267
"546032","82486",2,"2011-03-09T09:11",8.95,13267
"546032","82484",2,"2011-03-09T09:11",7.95,13267
"546032","21754",3,"2011-03-09T09:11",5.95,13267
"546033","82486",2,"2011-03-09T09:12",7.95,13267
